A
Beverly Aadland 1942–2010[1]
"Mariann Aalda born May 7, 1948 (age 77)[2]"
"Olesya Rulin born March 17, 1986 (age 39) (born in Russia)"
"Jennifer Runyon born April 1, 1960 (age 65)"
"Debra Jo Rupp born February 24, 1951 (age 74)"
Barbara Rush 1927–2024
"Odeya Rush born May 12, 1997 (age 28) (Israeli-born)"
"Betsy Russell born September 6, 1963 (age 61)"
Gail Russell 1924–1961
Jane Russell 1921–2011
"Keri Russell born March 23, 1976 (age 49)"
Rosalind Russell 1907–1976
"Theresa Russell born March 20, 1957 (age 68)"
"Deanna Russo born October 17, 1979 (age 45)"
"Rene Russo born February 17, 1954 (age 71)"
"Kelly Rutherford born November 6, 1968 (age 56)"
"Amy Ryan born May 3, 1969 (age 56)"
"Blanchard Ryan born January 12, 1967 (age 58)"
"Debby Ryan born May 13, 1993 (age 32)"
Eileen Ryan 1928–2022
Irene Ryan 1902–1973
"Jeri Ryan born February 22, 1968 (age 57)"
"Meg Ryan born November 19, 1961 (age 63)"
"Winona Ryder born October 29, 1971 (age 53)"
S
"Katee Sackhoff born April 8, 1980 (age 45)"
"Katey Sagal born January 19, 1954 (age 71)"
"Halston Sage born May 10, 1993 (age 32)"
"Eva Marie Saint born July 4, 1924 (age 101)"
"Susan Saint James born August 14, 1946 (age 78)"
"Meredith Salenger born March 14, 1970 (age 55)"
"Zoe Saldaña born June 19, 1978 (age 47)"
"Laura San Giacomo born November 14, 1962 (age 62)"
"Kiele Sanchez born October 13, 1977 (age 47)"
"Erin Sanders born January 19, 1991 (age 34)"
"Jackie Sandler born September 24, 1974 (age 50)"
"Bianca Santos born July 26, 1990 (age 35)"
"Mia Sara born June 19, 1967 (age 58)"
"Susan Sarandon born October 4, 1946 (age 78)"
Tura Satana 1938–2011
"Lori Saunders born October 4, 1941 (age 83)"
"Morgan Saylor born October 26, 1994 (age 30)"
"Allison Scagliotti born September 21, 1990 (age 34)"
Gia Scala 1934–1972 (English-born)
"Diana Scarwid born August 27, 1955 (age 69)"
"Cassie Scerbo born March 30, 1990 (age 35)"
"Kristen Schaal born January 24, 1978 (age 47)"
"Wendy Schaal born July 2, 1954 (age 71)"
"Felice Schachter born November 17, 1963 (age 61)"
Rebecca Schaeffer 1967–1989
Natalie Schafer 1900–1991
"Anne Schedeen born January 8, 1949 (age 76)"
"Taylor Schilling born July 27, 1984 (age 41)"
"Carly Schroeder born October 18, 1990 (age 34)"
"Rebecca Schull born February 22, 1929 (age 96)"
"Amy Schumer born June 1, 1981 (age 44)"
"Annabella Sciorra born March 29, 1960 (age 65)"
"Ashley Scott born July 13, 1977 (age 48)"
"Jill Scott born April 4, 1972 (age 53)"
Lizabeth Scott 1922–2015
Martha Scott 1912–2003
"Stefanie Scott born December 6, 1996 (age 28)"
"Amy Sedaris born March 29, 1961 (age 64)"
"Kyra Sedgwick born August 19, 1965 (age 59)"
Sandra Seacat 1936-2023
Marian Seldes 1928–2014
"Christian Serratos born September 21, 1990 (age 34)"
"Joan Severance born December 23, 1958 (age 66)"
"Chloë Sevigny born November 18, 1974 (age 50)"
Billie Seward 1912–1982[16]
"Amanda Seyfried born December 3, 1985 (age 39)"
Anne Seymour 1909–1988
"Jane Seymour born February 15, 1951 (age 74) (British-born)"
"Sarah Shahi born January 10, 1980 (age 45)"
"Yara Shahidi born February 10, 2000 (age 25)"
"Molly Shannon born September 16, 1964 (age 60)"
"Karen Sharpe born September 20, 1934 (age 90)"
"Lindsey Shaw born May 10, 1989 (age 36)"
"Vinessa Shaw born July 19, 1976 (age 49)"
"Alia Shawkat born April 18, 1989 (age 36)"
"Lin Shaye born October 12, 1943 (age 81)"
Norma Shearer 1920–1983 (Canadian-American)
"Ally Sheedy born June 13, 1962 (age 63)"
"Kate Lyn Sheil born June 13, 1985 (age 40)"
Adrienne Shelly 1966–2006
"Marley Shelton born April 12, 1974 (age 51)"
"Cybill Shepherd born February 18, 1950 (age 75)"
"Sherri Shepherd born April 22, 1967 (age 58)"
Ann Sheridan 1915–1967
Lisa Sheridan 1974–2019
Margaret Sheridan 1926–1982
"Nicollette Sheridan born November 21, 1963 (age 61) (British-born)"
"Brooke Shields born May 31, 1965 (age 60)"
"Kiernan Shipka born November 10, 1999 (age 25)"
"Alexandra Shipp born July 16, 1991 (age 34)"
"Talia Shire born April 25, 1946 (age 79)"
Anne Shirley 1918–1993
Dinah Shore 1916–1994
"Elisabeth Shue born October 6, 1963 (age 61)"
"Jane Sibbett born November 28, 1962 (age 62)"
"Gabourey Sidibe born May 6, 1983 (age 42)"
Sylvia Sidney 1910–1999
"Drew Sidora born May 1, 1985 (age 40)"
"Maggie Siff born June 21, 1974 (age 51)"
"Jamie-Lynn Sigler born May 15, 1981 (age 44)"
"Karen Sillas born June 5, 1963 (age 62)"
"Leslie Silva born April 21, 1968 (age 57)"
"Sarah Silverman born December 1, 1970 (age 54)"
"Alicia Silverstone born October 4, 1976 (age 48)"
"Jessica Simpson born July 10, 1980 (age 45)"
"Molly Sims born May 25, 1973 (age 52)"
"Nancy Sinatra born June 8, 1940 (age 85)"
"Jaz Sinclair born July 22, 1994 (age 31)"
"Lori Singer born November 6, 1957 (age 67)"
"Sadie Sink born April 16, 2002 (age 23)"
"Marina Sirtis born March 29, 1955 (age 70)"
"Jennifer Sky born October 13, 1976 (age 48)"
"Azura Skye born November 8, 1981 (age 43)"
"Ione Skye born September 4, 1970 (age 54)"
"Jenny Slate born March 25, 1982 (age 43)"
"Helen Slater born December 15, 1963 (age 61)"
"Lindsay Sloane born August 8, 1977 (age 47)"
"Amy Smart born March 26, 1976 (age 49)"
"Jean Smart born September 13, 1951 (age 73)"
"Amber Smith born March 2, 1971 (age 54)"
Anna Nicole Smith 1967–2007
"Brooke Smith born May 22, 1967 (age 58)"
"Jaclyn Smith born October 26, 1945 (age 79)"
"Kellita Smith born January 15, 1969 (age 56)"
"Lois Smith born November 3, 1930 (age 94)"
"Madolyn Smith born January 1, 1957 (age 68)"
"Martha Smith born October 16, 1952 (age 72)"
"Shawnee Smith born July 3, 1969 (age 56)"
Shelley Smith 1952-2023
"Tasha Smith born February 28, 1971 (age 54)"
"Willow Smith born October 31, 2000 (age 24)"
"Yeardley Smith born July 3, 1964 (age 61) (born in France)"
"Jan Smithers born July 3, 1949 (age 76)"
Carrie Snodgress 1945–2004
"Brittany Snow born March 9, 1986 (age 39)"
"Liza Snyder born March 20, 1968 (age 57)"
"Leelee Sobieski born June 10, 1983 (age 42)"
"Rena Sofer born December 2, 1968 (age 56)"
"Marla Sokoloff born December 19, 1980 (age 44)"
"Sarah Sokolovic born November 30, 1979 (age 45)"
"P. J. Soles born July 17, 1950 (age 75)"
Suzanne Somers 1946–2023
"Bonnie Somerville born February 24, 1974 (age 51)"
Phyllis Somerville 1943–2020
Gale Sondergaard 1899–1985
"Brenda Song born March 27, 1988 (age 37)"
"Mira Sorvino born September 28, 1967 (age 57)"
"Shannyn Sossamon born October 3, 1978 (age 46)"
Ann Sothern 1909–2001
"Sissy Spacek born December 25, 1949 (age 75)"
"Jordin Sparks born December 22, 1989 (age 35)"
"Britney Spears born December 2, 1981 (age 43)"
"Jamie Lynn Spears born April 4, 1991 (age 34)"
"Tori Spelling born May 16, 1973 (age 52)"
"Abigail Spencer born August 4, 1981 (age 43)"
"Danielle Spencer born June 24, 1965 (age 60)"
"Octavia Spencer born May 25, 1970 (age 55)"
"Ashley Spillers born August 13, 1986 (age 38)"
"June Squibb born November 6, 1929 (age 95)"
Gina St. John
"Jill St. John born August 19, 1940 (age 84)"
"Kelly Stables born January 26, 1978 (age 47)"
Florence Stanley 1924–2003
Kim Stanley 1925–2001
Barbara Stanwyck 1907–1990
Jean Stapleton 1923–2013
Maureen Stapleton 1925–2006
Karen Steele 1931–1988
"Mary Steenburgen born February 8, 1953 (age 72)"
"Leslie Stefanson born May 10, 1971 (age 54)"
"Hailee Steinfeld born December 11, 1996 (age 28)"
"Amandla Stenberg born October 23, 1998 (age 26)"
Jan Sterling 1921–2004
"Mindy Sterling born July 11, 1953 (age 72)"
Frances Sternhagen 1930–2023
"Amber Stevens born October 7, 1986 (age 38)"
"Connie Stevens born August 8, 1938 (age 86)"
Kaye Stevens 1932–2011
Stella Stevens 1938-2023
Elaine Stewart 1930–2011
"Kristen Stewart born April 9, 1990 (age 35)"
"Julia Stiles born March 28, 1981 (age 44)"
"Emma Stone born November 6, 1988 (age 36)"
"Jennifer Stone born February 12, 1993 (age 32)"
"Sharon Stone born March 10, 1958 (age 67)"
"Alyson Stoner born August 11, 1993 (age 31)"
Gale Storm 1922–2009
"Madeleine Stowe born August 18, 1958 (age 66)"
Beatrice Straight 1914–2001
Susan Strasberg 1938–1999
"Meryl Streep born June 22, 1949 (age 76)"
"Barbra Streisand born April 24, 1942 (age 83)"
"Cecily Strong born February 4, 1984 (age 41)"
"Brenda Strong born March 25, 1960 (age 65)"
"Jessica Stroup born October 23, 1986 (age 38)"
"Sally Struthers born July 28, 1947 (age 78)"
Barbara Stuart 1930–2011
Jean Stuart 1906–1926 Silent films
Gloria Stuart 1910–2010
Margaret Sullavan 1909–1960
"Kelly Sullivan born February 3, 1978 (age 47)"
"Kristine Sutherland born April 17, 1955 (age 70)"
Carol Sutton 1944–2020
"Mena Suvari born February 13, 1979 (age 46)"
"Dominique Swain born August 12, 1980 (age 44)"
"Hilary Swank born July 30, 1974 (age 50)"
Gloria Swanson 1899–1983
"Kristy Swanson born December 19, 1969 (age 55)"
"Julia Sweeney born October 10, 1959 (age 65)"
"Jodie Sweetin born January 19, 1982 (age 43)"
"Taylor Swift born December 13, 1989 (age 35)"
"Amanda Swisten born December 20, 1978 (age 46)"
Loretta Swit 1937–2025
"Wanda Sykes born March 7, 1964 (age 61)"
"Raven-Symoné born December 10, 1985 (age 39)"
T
"Sophia Takal born May 12, 1986 (age 39)"
"Nita Talbot born August 8, 1930 (age 94)"
"Patricia Tallman born September 4, 1957 (age 67)"
Constance Talmadge 1898–1973
Natalie Talmadge 1896–1969
Norma Talmadge 1894–1957
"Amber Tamblyn born May 14, 1983 (age 42)"
Jessica Tandy 1909–1994
"Katelyn Tarver born November 2, 1989 (age 35)"
Lilyan Tashman 1896–1934
Sharon Tate 1943–1969
"Christine Taylor born July 30, 1971 (age 53)"
Elizabeth Taylor 1932–2011
"Holland Taylor born January 14, 1943 (age 82)"
"Jennifer Taylor born April 19, 1972 (age 53)"
Leigh Taylor-Young born 1945
"Lili Taylor born February 20, 1967 (age 58)"
"Scout Taylor-Compton born February 21, 1989 (age 36)"
"Tamara Taylor born September 27, 1970 (age 54) (Canadian-American born)"
"Aimee Teegarden born October 10, 1989 (age 35)"
Shirley Temple 1928–2014
"Tia Texada born December 14, 1971 (age 53)"
"Maria Thayer born October 30, 1975 (age 49)"
"Charlize Theron born August 7, 1975 (age 49) (South African-born)"
"Tiffani Thiessen born January 23, 1974 (age 51)"
Lynne Thigpen 1948–2003
"Olivia Thirlby born October 6, 1986 (age 38)"
"Heather Thomas born September 8, 1957 (age 67)"
"Marlo Thomas born November 21, 1937 (age 87)"
"Lea Thompson born May 31, 1961 (age 64)"
"Susanna Thompson born January 27, 1958 (age 67)"
"Tessa Thompson born October 3, 1983 (age 41)"
"Bella Thorne born October 8, 1997 (age 27)"
"Callie Thorne born November 20, 1969 (age 55)"
"Courtney Thorne-Smith born November 8, 1967 (age 57)"
"Uma Thurman born April 29, 1970 (age 55)"
Gene Tierney 1920–1991
"Maura Tierney born February 3, 1965 (age 60)"
Pamela Tiffin 1942–2020
"Jennifer Tilly born September 16, 1958 (age 66)"
"Meg Tilly born February 14, 1960 (age 65)"
"Addison Timlin born June 29, 1991 (age 34)"
"Lio Tipton born November 9, 1988 (age 36)"
"Ashley Tisdale born July 2, 1985 (age 40)"
"Brianne Tju born June 14, 1998 (age 27)"
"Hallie Todd born January 7, 1962 (age 63)"
Thelma Todd 1906–1935
"Lauren Tom born August 4, 1961 (age 63)"
"Nicholle Tom born March 23, 1978 (age 47)"
"Marisa Tomei born December 4, 1964 (age 60)"
"Tamlyn Tomita born January 27, 1966 (age 59)"
"Lily Tomlin born September 1, 1939 (age 85)"
"Gina Torres born April 25, 1969 (age 56)"
"Josie Totah born August 5, 2001 (age 23)"
Audrey Totter 1917–2013
"Constance Towers born May 20, 1933 (age 92)"
Michelle Trachtenberg 1985–2025
"Thalia Tran born May 20, 2006 (age 19)"
"Nancy Travis born September 21, 1961 (age 63)"
Claire Trevor 1910–2000
"Jeanne Tripplehorn born June 10, 1963 (age 62)"
Dorothy Tristan 1934–2023
"Rachel True born November 15, 1966 (age 58)"
"Jessica Tuck born February 19, 1963 (age 62)"
"Robin Tunney born June 19, 1972 (age 53)"
"Paige Turco born May 17, 1965 (age 60)"
"Bree Turner born March 10, 1977 (age 48)"
"Debbie Turner born September 5, 1956 (age 68)"
"Janine Turner born December 6, 1962 (age 62)"
"Kathleen Turner born June 19, 1954 (age 71)"
Lana Turner 1921–1995
Tina Turner 1939–2023
Helen Twelvetrees 1908–1958
"Aisha Tyler born September 18, 1970 (age 54)"
"Liv Tyler born July 1, 1977 (age 48)"
Susan Tyrrell 1945–2012
Cicely Tyson 1924–2021
U
"Alanna Ubach born October 3, 1975 (age 49)"
"Leslie Uggams born May 25, 1943 (age 82)"
"Tracey Ullman born December 30, 1959 (age 65)"
"Kim Johnston Ulrich born March 24, 1955 (age 70)"
"Carrie Underwood born March 10, 1983 (age 42)"
"Sara Jean Underwood born March 24, 1984 (age 41)"
"Sheryl Underwood born October 28, 1963 (age 61)"
"Gabrielle Union born October 29, 1972 (age 52)"
"Kate Upton born June 10, 1992 (age 33)"
"Jenna Ushkowitz born April 28, 1986 (age 39) (Korean-born)"
V
"Brenda Vaccaro born November 18, 1939 (age 85)"
"Cristina Valenzuela born July 11, 1987 (age 38)"
Sigrid Valdis 1935–2007
"Nancy Valen born December 16, 1965 (age 59)"
"Brooke Valentine born October 5, 1984 (age 40)"
"Cindy Valentine born August 22, 1975 (age 49) (Italian-born)"
"Karen Valentine born May 25, 1947 (age 78)"
"Amber Valletta born February 9, 1974 (age 51)"
"Joan Van Ark born June 16, 1943 (age 82)"
"Mamie Van Doren born February 6, 1931 (age 94)"
"Hilary Van Dyke born October 30, 1970 (age 54)"
"Grace Van Patten born November 21, 1996 (age 28)"
"Joyce Van Patten born March 9, 1934 (age 91)"
"Deborah Van Valkenburgh born August 29, 1952 (age 72)"
Monique Van Vooren 1927–2020 (born in Belgium)
Jo Van Fleet 1914–1996
Danitra Vance 1954–1994
Vivian Vance 1909–1979
"Grace VanderWaal born January 15, 2004 (age 21)"
"Shantel VanSanten born July 25, 1985 (age 40)"
"Janet Varney born February 16, 1976 (age 49)"
Diane Varsi 1938–1992
"Liz Vassey born August 9, 1972 (age 52)"
"Sofia Vassilieva born October 22, 1992 (age 32)"
"Countess Vaughn born August 8, 1978 (age 46)"
"Terri J. Vaughn born October 16, 1969 (age 55)"
"Alexa Vega born August 27, 1988 (age 36)"
"Makenzie Vega born February 10, 1994 (age 31)"
"Jaci Velasquez born October 15, 1979 (age 45)"
"Nadine Velazquez born November 20, 1978 (age 46)"
"Lauren Vélez born November 2, 1964 (age 60)"
Evelyn Venable 1913-1993
"Diane Venora born August 10, 1952 (age 72)"
"Cassie Ventura born August 26, 1986 (age 38)"
Gwen Verdon 1925–2000
Elena Verdugo 1925–2017
"Sofia Vergara born July 10, 1972 (age 53) (born in Colombia)"
"Kate Vernon born April 21, 1961 (age 64) (born in Canada)"
"Victoria Vetri born September 26, 1944 (age 80)"
Yvette Vickers 1928–2010
"Christina Vidal born November 18, 1981 (age 43)"
"Lisa Vidal born June 13, 1965 (age 60)"
"Tracy Vilar born April 12, 1968 (age 57)"
"Nana Visitor born July 26, 1957 (age 68)"
"Jenna von Oÿ born May 2, 1977 (age 48)"
"Lark Voorhies born March 25, 1974 (age 51)"
"Gloria Votsis born February 9, 1979 (age 46)"
W
"Caitlin Wachs born March 15, 1989 (age 36)"
"Lindsay Wagner born June 22, 1949 (age 76)"
"Natasha Gregson Wagner born September 29, 1970 (age 54)"
Janet Waldo 1920–2016
"Shawna Waldron born January 25, 1982 (age 43)"
Ethel Wales 1878–1952
"Abby Walker born April 8, 1987 (age 38)"
"Ally Walker born August 25, 1961 (age 63)"
"Arnetia Walker born July 11, 1954 (age 71)"
"Bree Walker born February 26, 1953 (age 72)"
"Dreama Walker born June 20, 1986 (age 39)"
"Kathryn Walker born January 9, 1943 (age 82)"
Nancy Walker 1922–1992
"Dee Wallace born December 14, 1948 (age 76)"
Marcia Wallace 1942–2013
"Quvenzhané Wallis born August 28, 2003 (age 21)"
"Kate Walsh born October 13, 1967 (age 57)"
"Maiara Walsh born February 18, 1988 (age 37)"
Jessica Walter 1941–2021
"Lisa Ann Walter born August 3, 1963 (age 61)"
"Laurie Walters born January 8, 1947 (age 78)"
"Melora Walters born October 21, 1959 (age 65) (born in Saudi Arabia)"
Nancy Walters 1933–2009
"Susan Walters born September 28, 1963 (age 61)"
"Peggy Walton-Walker born September 1, 1943 (age 81)"
"Zoë Wanamaker born May 13, 1949 (age 76)"
"B. J. Ward born September 16, 1944 (age 80)"
"Maitland Ward born February 3, 1977 (age 48)"
"Megan Ward born September 24, 1969 (age 55)"
"Rachel Ward born September 12, 1957 (age 67) (British-American born)"
"Sela Ward born July 11, 1956 (age 69)"
"Susan Ward born April 15, 1976 (age 49)"
"Emily Warfield born August 10, 1972 (age 52)"
"Marlene Warfield born June 19, 1940 (age 85)"
"Marsha Warfield born March 5, 1954 (age 71)"
"Dawn Rochelle Warner born December 7, 1972 (age 52)"
"Julie Warner born February 9, 1965 (age 60)"
"Estella Warren born December 23, 1978 (age 46)"
"Jennifer Warren born August 12, 1941 (age 83)"
"Karle Warren born February 8, 1992 (age 33)"
"Kiersten Warren born November 4, 1965 (age 59)"
"Lesley Ann Warren born August 16, 1946 (age 78)"
Ruth Warrick 1916–2005
Fredi Washington 1903–1994
"Kerry Washington born January 31, 1977 (age 48)"
Ethel Waters 1896–1977
"Katherine Waterston born March 3, 1980 (age 45) (English-born)"
"Carlene Watkins born June 4, 1952 (age 73)"
"Michaela Watkins born December 14, 1971 (age 53)"
"Cynthia Watros born September 2, 1968 (age 56)"
"Vernee Watson-Johnson born September 28, 1949 (age 75)"
"Rolonda Watts born July 12, 1959 (age 66)"
"Kim Wayans born October 16, 1961 (age 63)"
Carol Wayne 1942–1985
"Shawn Weatherly born July 24, 1959 (age 66)"
"Sigourney Weaver born October 8, 1949 (age 75)"
"Bresha Webb born July 10, 1987 (age 38)"
"Chloe Webb born June 25, 1956 (age 69)"
"Haley Webb born November 25, 1985 (age 39)"
Jane Webb 1925–2010
"Veronica Webb born February 25, 1965 (age 60)"
Ann Wedgeworth 1934–2017
Virginia Weidler 1927–1968
"Liza Weil born June 5, 1977 (age 48)"
"Rachel Weisz born March 7, 1970 (age 55) (English-born)"
Raquel Welch 1940–2023
"Savannah Welch born August 4, 1984 (age 40)"
"Tahnee Welch born December 26, 1961 (age 63)"
"Tuesday Weld born August 27, 1943 (age 81)"
Gwen Welles 1951–1993
Virginia Welles 1925–2002
Rebecca Wells 1928–2017
Dawn Wells 1938–2020
"Ming-Na Wen born November 20, 1963 (age 61) (born in Macau)"
Mae West 1893–1980
Nydia Westman 1902-1970
"Celia Weston born December 14, 1951 (age 73)"
"Patricia Wettig born December 4, 1951 (age 73)"
"Dana Wheeler-Nicholson born October 9, 1960 (age 64)"
"Jill Whelan born September 29, 1966 (age 58)"
"Lisa Whelchel born May 29, 1963 (age 62)"
"Shannon Whirry born November 7, 1964 (age 60)"
Betty White 1922–2021
"Carole Ita White born August 24, 1949 (age 75)"
"Julie White born June 4, 1961 (age 64)"
"Karen Malina White born July 7, 1965 (age 60)"
"Michole Briana White born May 29, 1969 (age 56)"
"Persia White born October 24, 1972 (age 52)"
Ruth White 1914–1969
"Lynn Whitfield born May 6, 1953 (age 72)"
"Mae Whitman born June 9, 1988 (age 37)"
"Kym Whitley born June 7, 1961 (age 64)"
Grace Lee Whitney 1930–2015
Josephine Whittell 1883–1961
Mary Wickes 1910–1995
"Dianne Wiest born March 28, 1948 (age 77)"
"Laura Slade Wiggins born August 8, 1988 (age 36)"
"Kristen Wiig born August 22, 1973 (age 51)"
Collin Wilcox 1935–2009
"Lisa Wilcox born April 27, 1964 (age 61)"
"Abby Wilde born February 25, 1989 (age 36)"
"Olivia Wilde born March 10, 1984 (age 41)"
"Samira Wiley born April 15, 1987 (age 38)"
"Kathleen Wilhoite born June 29, 1964 (age 61)"
"Adrienne Wilkinson born September 1, 1977 (age 47)"
"Allison Williams born April 13, 1988 (age 37)"
Cara Williams 1925–2021
Cindy Williams 1947–2023
Esther Williams 1921–2013
"JoBeth Williams born December 6, 1948 (age 76)"
"Kelli Williams born June 8, 1970 (age 55)"
"Kiely Williams born July 9, 1986 (age 39)"
"Kimberly Williams-Paisley born September 14, 1971 (age 53)"
"Malinda Williams born September 24, 1970 (age 54)"
"Michelle Williams born September 9, 1980 (age 44)"
"Michelle Williams (singer) born July 23, 1980 (age 45)"
"Natashia Williams born August 2, 1978 (age 46)"
"Vanessa Williams born March 18, 1963 (age 62)"
"Vanessa Estelle Williams born May 12, 1963 (age 62)"
Vesta Williams 1957–2011
"Wendy Williams born July 18, 1964 (age 61)"
"Zelda Williams born July 31, 1989 (age 35)"
"Afton Williamson born September 7, 1984 (age 40)"
Kate Williamson 1931–2013
"Kenya D. Williamson born November 20, 1945 (age 79)"
"Alicia Leigh Willis born March 1, 1978 (age 47)"
"Katherine Willis born May 2, 1971 (age 54)"
"Rumer Willis born August 16, 1988 (age 36)"
Beverly Wills 1933–1963
"Bridgette Wilson born September 25, 1973 (age 51)"
"Casey Wilson born October 24, 1980 (age 44)"
"Chandra Wilson born August 27, 1969 (age 55)"
"Debra Wilson born April 26, 1962 (age 63)"
Elizabeth Wilson 1921–2015
"Kristen Wilson born September 4, 1969 (age 55)"
"Mara Wilson born July 24, 1987 (age 38)"
Marie Wilson 1916–1972
"Mary Louise Wilson born November 12, 1931 (age 93)"
"Rita Wilson born October 26, 1956 (age 68)"
"Sheree J. Wilson born December 12, 1958 (age 66)"
"Camille Winbush born February 9, 1990 (age 35)"
"Oprah Winfrey born January 29, 1954 (age 71)"
"Debra Winger born May 16, 1955 (age 70)"
"Mare Winningham born May 16, 1959 (age 66)"
"Mary Elizabeth Winstead born November 28, 1984 (age 40)"
"Ariel Winter born January 28, 1998 (age 27)"
Shelley Winters 1920–2006
Jane Withers 1926–2021
"Reese Witherspoon born March 22, 1976 (age 49)"
"Alicia Witt born August 21, 1975 (age 49)"
"Collette Wolfe born April 4, 1980 (age 45)"
"Fryda Wolff born May 25, 1982 (age 43)"
"Deborah Ann Woll born February 7, 1985 (age 40)"
"Evan Rachel Wood born September 7, 1987 (age 37)"
"Lana Wood born March 31, 1946 (age 79)"
Natalie Wood 1938–1981
"Alfre Woodard born November 8, 1952 (age 72)"
"Charlayne Woodard born December 29, 1953 (age 71)"
Pat Woodell 1944–2015
Holly Woodlawn 1946–2015
"Shailene Woodley born November 15, 1991 (age 33)"
Ilene Woods 1929-2010
"Joanne Woodward born February 27, 1930 (age 95)"
"Shannon Woodward born December 17, 1984 (age 40)"
Fay Wray 1907–2004
"Amy Wright born April 15, 1950 (age 75)"
"N'Bushe Wright born September 20, 1970 (age 54)"
"Robin Wright born April 8, 1966 (age 59)"
Teresa Wright 1918–2005
Maris Wrixon 1916–1999
"Kari Wuhrer born April 28, 1967 (age 58)"
"Sofia Wylie born January 7, 2004 (age 21)"
Jane Wyman 1917–2007
Jane Wyatt 1910–2006
Y
"Emily Yancy born April 28, 1939 (age 86)"
Lillian Yarbo 1905–1996
Celeste Yarnall 1944–2018
"Danika Yarosh born October 1, 1998 (age 26)"
"Amy Yasbeck born September 12, 1962 (age 62)"
Patti Yasutake 1953–2024
"Cassie Yates born March 2, 1951 (age 74)"
"Deborah Yates born June 5, 1970 (age 55)"
"Breanna Yde born June 11, 2003 (age 22)"
"Susan Yeagley born February 27, 1972 (age 53)"
"Ashlynn Yennie born May 15, 1985 (age 40)"
"Morgan York born January 18, 1993 (age 32)"
"Tina Yothers born May 5, 1973 (age 52)[17]"
"America Young born December 6, 1984 (age 40)"
Audrey Young 1922–2012[18]
"Bellamy Young born February 19, 1970 (age 55)"
"Carlson Young born October 29, 1990 (age 34)"
Clara Kimball Young 1890–1960[19]
"Dey Young born July 28, 1955 (age 70)"
Evelyn Young 1915–1983
Georgiana Young 1924–2007[20]
"Karen Young born September 29, 1958 (age 66)"
"Lauren Young born November 8, 1993 (age 31)"
Loretta Young 1913–2000
Lucille Young 1883–1934[21]
Mary Young 1879–1971[22]
Polly Ann Young 1908–1997
"Ramona Young born May 23, 1998 (age 27)"
"Sean Young born November 20, 1959 (age 65)"
"Nancy Youngblut born February 14, 1953 (age 72)"
Barrie Youngfellow 1946–2022
"Krista Marie Yu born October 25, 1988 (age 36)"
"Eugenia Yuan born October 26, 1976 (age 48)"
Blanche Yurka 1887–1974
Z
"Grace Zabriskie born May 17, 1941 (age 84)"
"Pia Zadora born May 4, 1954 (age 71)"
"Kyra Zagorsky born June 6, 1976 (age 49)"
"Naureen Zaim born February 19, 1978 (age 47)"
"Roxana Zal born November 8, 1969 (age 55)"
"Sasheer Zamata born May 6, 1986 (age 39)"
"Lisa Zane born April 5, 1961 (age 64)"
Carmen Zapata 1927–2014
"Natalie Zea born March 17, 1975 (age 50)"
"Rachel Zegler born May 3, 2001 (age 24)"
"Nora Zehetner born February 5, 1981 (age 44)"
"Renée Zellweger born April 25, 1969 (age 56)"
Jacklyn Zeman 1953–2023
"Kai Zen born February 6, 2012 (age 13)[23]"
"Zendaya born September 1, 1996 (age 28)"
"Colleen Zenk born January 27, 1953 (age 72)"
"Susanne Zenor born November 26, 1946 (age 78)"
"Madeline Zima born September 16, 1985 (age 39)"
"Vanessa Zima born December 17, 1986 (age 38)"
"Yvonne Zima born January 16, 1989 (age 36)"
"Stephanie Zimbalist born October 8, 1956 (age 68)"
"Constance Zimmer born October 11, 1970 (age 54)"
"Laurie Zimmer born March 2, 1949 (age 76)"
"Leigh Zimmerman born March 28, 1969 (age 56)"
"Winter Ave Zoli born June 28, 1980 (age 45)"
"Sheri Moon Zombie born September 26, 1970 (age 54)"
Charlotte Zucker 1921–2007
"Cozi Zuehlsdorff born August 3, 1998 (age 26)"
"Daphne Zuniga born October 28, 1962 (age 62)"
